Date,Total,Buys,Holds,Sells,Rating,Target Px
6/22/2013,44,30,12,2,4.25,36.2
6/21/2013,44,30,12,2,4.25,36.31
6/20/2013,43,29,12,2,4.233,37.4
6/19/2013,43,29,12,2,4.233,37.67
6/18/2013,43,29,12,2,4.233,37.67
6/17/2013,43,29,12,2,4.233,37.67
6/16/2013,43,29,12,2,4.233,37.6
6/15/2013,43,29,12,2,4.233,37.6
6/14/2013,43,29,12,2,4.233,37.6
6/13/2013,43,29,12,2,4.233,37.74
6/12/2013,43,29,12,2,4.233,37.74
6/11/2013,43,29,12,2,4.233,37.74
6/10/2013,43,29,12,2,4.233,37.74
6/9/2013,43,29,12,2,4.233,37.74
6/8/2013,43,29,12,2,4.233,37.74
6/7/2013,43,29,12,2,4.233,37.74
6/6/2013,43,29,12,2,4.233,37.74
6/5/2013,43,29,12,2,4.233,37.74
6/4/2013,43,30,12,1,4.326,37.64
6/3/2013,43,30,12,1,4.326,37.64
6/2/2013,43,30,12,1,4.326,37.64
6/1/2013,43,30,12,1,4.326,37.64
5/31/2013,43,30,12,1,4.326,37.64
5/30/2013,43,30,12,1,4.326,37.64
5/29/2013,43,30,12,1,4.326,37.64
5/28/2013,43,30,12,1,4.326,37.64
5/27/2013,43,30,12,1,4.326,37.64
5/26/2013,43,30,12,1,4.326,37.64
5/25/2013,43,30,12,1,4.326,37.64
5/24/2013,43,30,12,1,4.326,37.64
5/23/2013,43,30,12,1,4.326,37.64
5/22/2013,43,30,12,1,4.326,37.64
5/21/2013,43,30,12,1,4.326,37.64
5/20/2013,43,30,12,1,4.326,37.64
5/19/2013,43,30,12,1,4.326,37.64
5/18/2013,43,30,12,1,4.326,37.64
5/17/2013,43,30,12,1,4.326,37.64
5/16/2013,43,30,12,1,4.326,37.64
5/15/2013,43,30,12,1,4.326,37.64
5/14/2013,43,30,12,1,4.326,37.64
5/13/2013,43,30,12,1,4.326,37.64
5/12/2013,43,30,12,1,4.326,37.64
5/11/2013,43,30,12,1,4.326,37.64
5/10/2013,43,30,12,1,4.326,37.64
5/9/2013,43,30,12,1,4.326,37.64
5/8/2013,43,30,12,1,4.326,37.64
5/7/2013,43,30,12,1,4.326,37.64
5/6/2013,43,30,12,1,4.326,37.64
5/5/2013,43,30,12,1,4.326,37.64
5/4/2013,43,30,12,1,4.326,37.64
5/3/2013,43,30,12,1,4.326,37.64
5/2/2013,43,30,12,1,4.326,37.64
5/1/2013,43,30,12,1,4.326,37.65
4/30/2013,43,30,12,1,4.326,37.65
4/29/2013,43,30,12,1,4.326,37.65
4/28/2013,43,30,12,1,4.326,37.65
4/27/2013,43,30,12,1,4.326,37.65
4/26/2013,43,30,12,1,4.326,37.65
4/25/2013,43,30,12,1,4.326,37.65
4/24/2013,43,30,12,1,4.326,37.69
4/23/2013,43,30,12,1,4.326,37.69
4/22/2013,43,30,12,1,4.326,37.69
4/21/2013,43,30,12,1,4.326,37.69
4/20/2013,43,30,12,1,4.326,37.69
4/19/2013,43,30,12,1,4.326,37.69
4/18/2013,43,30,12,1,4.326,37.69
4/17/2013,43,30,12,1,4.326,37.69
4/16/2013,43,30,12,1,4.326,37.69
4/15/2013,44,31,12,1,4.341,37.7
4/14/2013,44,31,12,1,4.341,37.7
4/13/2013,44,31,12,1,4.341,37.7
4/12/2013,44,31,12,1,4.341,37.7
4/11/2013,44,31,12,1,4.341,37.7
4/10/2013,44,31,12,1,4.341,37.7
4/9/2013,44,31,12,1,4.341,37.7
4/8/2013,44,31,12,1,4.341,37.7
4/7/2013,44,31,12,1,4.341,37.7
4/6/2013,44,31,12,1,4.341,37.7
4/5/2013,44,31,12,1,4.341,37.7
4/4/2013,44,31,12,1,4.341,37.7
4/3/2013,44,31,12,1,4.341,37.76
4/2/2013,44,31,12,1,4.341,37.76
4/1/2013,44,31,12,1,4.341,37.76
3/31/2013,44,31,12,1,4.341,37.76
3/30/2013,44,31,12,1,4.341,37.76
3/29/2013,44,31,12,1,4.341,37.76
3/28/2013,44,31,12,1,4.341,37.76
3/27/2013,44,31,12,1,4.341,37.76
3/26/2013,44,31,12,1,4.341,37.76
3/25/2013,44,31,12,1,4.341,37.82
3/24/2013,44,31,12,1,4.341,37.97
3/23/2013,44,31,12,1,4.341,37.97
3/22/2013,44,31,12,1,4.341,37.97
3/21/2013,44,31,12,1,4.341,37.97
3/20/2013,44,32,12,0,4.432,38.68
3/19/2013,44,33,11,0,4.477,38.31
3/18/2013,44,33,11,0,4.477,38.25
3/17/2013,44,33,11,0,4.477,38.19
3/16/2013,44,33,11,0,4.477,38.14
3/15/2013,44,33,11,0,4.477,38.14
3/14/2013,44,33,11,0,4.477,38.09
3/13/2013,44,33,11,0,4.477,38
3/12/2013,44,32,12,0,4.432,37.8
3/11/2013,44,32,12,0,4.432,37.8
3/10/2013,44,32,12,0,4.432,37.8
3/9/2013,44,32,12,0,4.432,37.8
3/8/2013,44,32,12,0,4.432,37.8
3/7/2013,44,32,12,0,4.432,37.85
3/6/2013,44,32,12,0,4.432,37.85
3/5/2013,44,32,12,0,4.432,37.85
3/4/2013,44,32,12,0,4.432,37.85
3/3/2013,44,32,12,0,4.432,37.85
3/2/2013,44,32,12,0,4.432,37.85
3/1/2013,44,32,12,0,4.432,37.85
2/28/2013,44,32,12,0,4.432,37.86
2/27/2013,44,32,12,0,4.432,37.86
2/26/2013,44,32,12,0,4.432,37.86
2/25/2013,44,32,12,0,4.432,37.86
2/24/2013,44,32,12,0,4.432,37.86
2/23/2013,44,32,12,0,4.432,37.86
2/22/2013,44,32,12,0,4.432,37.86
2/21/2013,44,32,12,0,4.432,37.86
2/20/2013,44,32,12,0,4.432,37.86
2/19/2013,43,31,12,0,4.419,37.86
2/18/2013,43,31,12,0,4.419,37.86
2/17/2013,43,31,12,0,4.419,37.86
2/16/2013,43,31,12,0,4.419,37.86
2/15/2013,43,31,12,0,4.419,37.86
2/14/2013,43,31,12,0,4.419,37.86
2/13/2013,43,31,12,0,4.419,37.8
2/12/2013,43,31,12,0,4.419,37.8
2/11/2013,43,31,12,0,4.419,37.8
2/10/2013,43,31,12,0,4.419,37.8
2/9/2013,43,31,12,0,4.419,37.8
2/8/2013,43,31,12,0,4.419,37.8
2/7/2013,43,31,12,0,4.419,37.8
2/6/2013,43,31,12,0,4.419,37.8
2/5/2013,43,31,12,0,4.419,37.8
2/4/2013,43,31,12,0,4.419,37.8
2/3/2013,43,31,12,0,4.419,37.8
2/2/2013,43,31,12,0,4.419,37.8
2/1/2013,43,31,12,0,4.419,37.8
1/31/2013,43,30,13,0,4.372,37.6
1/30/2013,43,30,13,0,4.372,37.6
1/29/2013,43,30,13,0,4.372,37.6
1/28/2013,43,30,13,0,4.372,37.6
1/27/2013,43,30,13,0,4.372,37.6
1/26/2013,43,30,13,0,4.372,37.37
1/25/2013,43,30,13,0,4.372,37.37
1/24/2013,43,30,13,0,4.372,37.37
1/23/2013,43,30,13,0,4.372,37.31
1/22/2013,43,30,13,0,4.372,37.37
1/21/2013,43,30,13,0,4.372,37.37
1/20/2013,43,30,13,0,4.372,37.37
1/19/2013,43,30,13,0,4.372,37.37
1/18/2013,43,30,13,0,4.372,37.37
1/17/2013,43,30,13,0,4.372,37.37
1/16/2013,43,30,13,0,4.372,37.37
1/15/2013,43,30,13,0,4.372,37.37
1/14/2013,43,30,13,0,4.372,37.29
1/13/2013,43,30,13,0,4.372,37.29
1/12/2013,43,30,13,0,4.372,37.29
1/11/2013,43,30,13,0,4.372,37.29
1/10/2013,43,29,14,0,4.326,37.03
1/9/2013,43,29,14,0,4.326,37.03
1/8/2013,43,29,14,0,4.326,37.03
1/7/2013,43,29,14,0,4.326,37.03
1/6/2013,43,29,14,0,4.326,36.97
1/5/2013,43,29,14,0,4.326,36.97
1/4/2013,43,29,14,0,4.326,36.97
1/3/2013,43,29,14,0,4.326,36.93
1/2/2013,43,29,14,0,4.326,36.93
1/1/2013,43,29,14,0,4.326,36.93
12/31/2012,43,29,14,0,4.326,36.93
12/30/2012,43,29,14,0,4.326,36.93
12/29/2012,43,29,14,0,4.326,36.93
12/28/2012,43,29,14,0,4.326,36.93
12/27/2012,43,29,14,0,4.326,36.93
12/26/2012,43,29,14,0,4.326,36.93
12/25/2012,43,29,14,0,4.326,36.93
12/24/2012,43,29,14,0,4.326,36.93
12/23/2012,43,29,14,0,4.326,36.79
12/22/2012,43,29,14,0,4.326,36.79
12/21/2012,43,29,14,0,4.326,36.79
12/20/2012,43,29,14,0,4.326,36.88
12/19/2012,43,29,14,0,4.326,36.81
12/18/2012,43,29,14,0,4.326,36.17
12/17/2012,43,29,14,0,4.326,36.11
12/16/2012,43,29,14,0,4.326,35.97
12/15/2012,43,29,14,0,4.326,35.97
12/14/2012,43,29,14,0,4.326,35.97
12/13/2012,43,29,14,0,4.326,35.97
12/12/2012,42,28,14,0,4.31,35.84
12/11/2012,42,28,14,0,4.31,35.84
12/10/2012,42,28,14,0,4.31,35.84
12/9/2012,42,28,14,0,4.31,35.84
12/8/2012,42,28,14,0,4.31,35.84
12/7/2012,42,28,14,0,4.31,35.84
12/6/2012,42,28,14,0,4.31,35.69
12/5/2012,41,28,13,0,4.341,35.68
12/4/2012,41,28,13,0,4.341,35.68
12/3/2012,41,28,13,0,4.341,35.68
12/2/2012,41,28,13,0,4.341,35.68
12/1/2012,41,28,13,0,4.341,35.68
11/30/2012,41,28,13,0,4.341,35.68
11/29/2012,41,28,13,0,4.341,35.68
11/28/2012,41,28,13,0,4.341,35.68
11/27/2012,41,28,13,0,4.341,35.68
11/26/2012,41,28,13,0,4.341,35.68
11/25/2012,41,28,13,0,4.341,35.68
11/24/2012,41,28,13,0,4.341,35.68
11/23/2012,41,28,13,0,4.341,35.68
11/22/2012,41,28,13,0,4.341,35.68
11/21/2012,41,28,13,0,4.341,35.68
11/20/2012,41,28,13,0,4.341,35.68
11/19/2012,41,28,13,0,4.341,35.68
11/18/2012,41,28,13,0,4.341,35.68
11/17/2012,41,28,13,0,4.341,35.68
11/16/2012,41,28,13,0,4.341,35.68
11/15/2012,41,28,13,0,4.341,35.68
11/14/2012,41,28,13,0,4.341,35.68
11/13/2012,41,28,13,0,4.341,35.77
11/12/2012,41,28,13,0,4.341,35.77
11/11/2012,41,28,13,0,4.341,35.77
11/10/2012,41,28,13,0,4.341,35.77
11/9/2012,41,28,13,0,4.341,35.77
11/8/2012,41,28,13,0,4.341,35.77
11/7/2012,41,28,13,0,4.341,35.77
11/6/2012,42,28,14,0,4.31,35.77
11/5/2012,42,28,14,0,4.31,35.77
11/4/2012,42,28,14,0,4.31,35.77
11/3/2012,42,28,14,0,4.31,35.77
11/2/2012,42,28,14,0,4.31,35.77
11/1/2012,42,28,14,0,4.31,35.77
10/31/2012,42,28,14,0,4.31,35.77
10/30/2012,42,28,14,0,4.31,35.77
10/29/2012,42,28,14,0,4.31,35.77
10/28/2012,42,28,14,0,4.31,35.77
10/27/2012,42,28,14,0,4.31,35.77
10/26/2012,42,28,14,0,4.31,35.77
10/25/2012,42,28,14,0,4.31,35.77
10/24/2012,42,28,14,0,4.31,35.7
10/23/2012,42,28,14,0,4.31,35.7
10/22/2012,42,28,14,0,4.31,35.7
10/21/2012,42,28,14,0,4.31,35.7
10/20/2012,42,28,14,0,4.31,35.7
10/19/2012,42,28,14,0,4.31,35.7
10/18/2012,42,28,14,0,4.31,35.7
10/17/2012,42,28,14,0,4.31,35.7
10/16/2012,43,29,14,0,4.326,35.77
10/15/2012,43,29,14,0,4.326,35.77
10/14/2012,43,29,14,0,4.326,35.77
10/13/2012,43,29,14,0,4.326,35.77
10/12/2012,43,29,14,0,4.326,35.77
10/11/2012,43,29,14,0,4.326,35.77
10/10/2012,43,29,14,0,4.326,35.77
10/9/2012,43,29,14,0,4.326,35.69
10/8/2012,43,29,14,0,4.326,35.69
10/7/2012,43,29,14,0,4.326,35.69
10/6/2012,43,29,14,0,4.326,35.69
10/5/2012,43,29,14,0,4.326,35.69
10/4/2012,43,29,14,0,4.326,35.55
10/3/2012,43,29,14,0,4.326,35.55
10/2/2012,43,29,14,0,4.326,35.55
10/1/2012,43,29,14,0,4.326,35.55
9/30/2012,43,29,14,0,4.326,35.55
9/29/2012,43,29,14,0,4.326,35.55
9/28/2012,43,29,14,0,4.326,35.55
9/27/2012,43,29,14,0,4.326,35.55
9/26/2012,43,29,14,0,4.326,35.55
9/25/2012,43,30,13,0,4.372,35.61
9/24/2012,43,30,13,0,4.372,35.61
9/23/2012,43,30,13,0,4.372,35.61
9/22/2012,43,30,13,0,4.372,35.61
9/21/2012,43,30,13,0,4.372,35.61
9/20/2012,43,31,12,0,4.419,34.93
9/19/2012,43,31,12,0,4.419,34.42
9/18/2012,43,31,12,0,4.419,34.33
9/17/2012,43,31,12,0,4.419,34.33
9/16/2012,43,31,12,0,4.419,34.27
9/15/2012,43,31,12,0,4.419,34.08
9/14/2012,43,31,12,0,4.419,34.08
9/13/2012,43,31,12,0,4.419,33.98
9/12/2012,43,31,12,0,4.419,33.98
9/11/2012,43,31,12,0,4.419,33.86
9/10/2012,43,31,12,0,4.419,33.86
9/9/2012,43,31,12,0,4.419,33.86
9/8/2012,43,31,12,0,4.419,33.86
9/7/2012,43,31,12,0,4.419,33.86
9/6/2012,43,31,12,0,4.419,33.86
9/5/2012,43,31,12,0,4.419,33.86
9/4/2012,43,31,12,0,4.419,33.86
9/3/2012,43,31,12,0,4.419,33.86
9/2/2012,43,31,12,0,4.419,33.86
9/1/2012,43,31,12,0,4.419,33.86
8/31/2012,43,31,12,0,4.419,33.86
8/30/2012,43,31,12,0,4.419,33.86
8/29/2012,43,31,12,0,4.419,33.86
8/28/2012,43,31,12,0,4.419,33.86
8/27/2012,43,31,12,0,4.419,33.86
8/26/2012,43,31,12,0,4.419,33.86
8/25/2012,43,31,12,0,4.419,33.86
8/24/2012,43,31,12,0,4.419,33.86
8/23/2012,43,31,12,0,4.419,33.86
8/22/2012,43,31,12,0,4.419,33.86
8/21/2012,43,31,12,0,4.419,33.86
8/20/2012,43,31,12,0,4.419,33.86
8/19/2012,42,30,12,0,4.405,33.79
8/18/2012,42,30,12,0,4.405,33.79
8/17/2012,42,30,12,0,4.405,33.79
8/16/2012,42,30,12,0,4.405,33.79
8/15/2012,42,30,12,0,4.405,33.79
8/14/2012,42,30,12,0,4.405,33.79
8/13/2012,42,30,12,0,4.405,33.79
8/12/2012,42,30,12,0,4.405,33.79
8/11/2012,42,30,12,0,4.405,33.79
8/10/2012,42,30,12,0,4.405,33.79
8/9/2012,42,30,12,0,4.405,33.79
8/8/2012,42,30,12,0,4.405,33.79
8/7/2012,42,30,12,0,4.405,33.79
8/6/2012,42,30,12,0,4.405,33.79
8/5/2012,42,30,12,0,4.405,33.79
8/4/2012,42,30,12,0,4.405,33.79
8/3/2012,42,30,12,0,4.405,33.79
8/2/2012,42,30,12,0,4.405,33.79
8/1/2012,42,30,12,0,4.405,33.79
7/31/2012,42,30,12,0,4.405,33.8
7/30/2012,42,30,12,0,4.405,33.8
7/29/2012,42,30,12,0,4.405,33.8
7/28/2012,42,30,12,0,4.405,33.8
7/27/2012,42,30,12,0,4.405,33.8
7/26/2012,42,30,12,0,4.405,33.8
7/25/2012,42,30,12,0,4.405,33.8
7/24/2012,42,30,12,0,4.405,33.8
7/23/2012,42,30,12,0,4.405,33.8
7/22/2012,42,30,12,0,4.405,33.8
7/21/2012,42,30,12,0,4.405,33.8
7/20/2012,42,30,12,0,4.405,33.8
7/19/2012,42,30,12,0,4.405,33.81
7/18/2012,42,30,12,0,4.405,33.81
7/17/2012,42,30,12,0,4.405,33.81
7/16/2012,42,30,12,0,4.405,33.81
7/15/2012,42,30,12,0,4.405,33.81
7/14/2012,42,30,12,0,4.405,33.81
7/13/2012,42,30,12,0,4.405,33.81
7/12/2012,42,30,12,0,4.405,33.81
7/11/2012,42,30,12,0,4.405,33.81
7/10/2012,42,30,12,0,4.405,33.81
7/9/2012,42,30,12,0,4.405,33.81
7/8/2012,41,29,12,0,4.39,33.84
7/7/2012,41,29,12,0,4.39,33.84
7/6/2012,41,29,12,0,4.39,33.84
7/5/2012,41,29,12,0,4.39,33.84
7/4/2012,41,29,12,0,4.39,33.83
7/3/2012,41,29,12,0,4.39,33.83
7/2/2012,41,29,12,0,4.39,33.83
7/1/2012,41,29,12,0,4.39,33.83
6/30/2012,41,29,12,0,4.39,33.83
6/29/2012,41,29,12,0,4.39,33.83
6/28/2012,41,28,13,0,4.341,33.72
6/27/2012,41,28,13,0,4.341,33.72
6/26/2012,41,28,13,0,4.341,33.72
6/25/2012,41,28,13,0,4.341,33.72
6/24/2012,41,28,13,0,4.341,33.72
6/23/2012,41,28,13,0,4.341,33.72
6/22/2012,41,28,13,0,4.341,33.72
6/21/2012,41,28,13,0,4.341,33.84
6/20/2012,41,28,13,0,4.341,33.84
6/19/2012,41,28,13,0,4.341,33.67
6/18/2012,41,27,13,1,4.244,33.48
6/17/2012,41,27,13,1,4.244,33.58
6/16/2012,41,27,13,1,4.244,33.58
6/15/2012,41,27,13,1,4.244,33.58
6/14/2012,41,26,14,1,4.195,33.53
6/13/2012,41,26,14,1,4.195,33.53
6/12/2012,41,26,14,1,4.195,33.53
6/11/2012,41,26,14,1,4.195,33.53
6/10/2012,41,26,14,1,4.195,33.56
6/9/2012,41,26,14,1,4.195,33.56
6/8/2012,41,26,14,1,4.195,33.56
6/7/2012,41,26,14,1,4.195,33.56
6/6/2012,41,26,14,1,4.195,33.56
6/5/2012,41,26,14,1,4.195,33.63
6/4/2012,41,26,14,1,4.195,33.63
6/3/2012,41,26,14,1,4.195,33.63
6/2/2012,41,26,14,1,4.195,33.63
6/1/2012,41,26,14,1,4.195,33.63
5/31/2012,41,26,14,1,4.195,33.63
5/30/2012,42,26,14,2,4.119,33.63
5/29/2012,42,26,14,2,4.119,33.63
5/28/2012,42,26,14,2,4.119,33.63
5/27/2012,42,26,14,2,4.119,33.63
5/26/2012,42,26,14,2,4.119,33.63
5/25/2012,42,26,14,2,4.119,33.63
5/24/2012,42,26,14,2,4.119,33.63
5/23/2012,42,26,14,2,4.119,33.69
5/22/2012,43,26,15,2,4.093,33.69
5/21/2012,43,26,15,2,4.093,33.69
5/20/2012,43,26,15,2,4.093,33.69
5/19/2012,43,26,15,2,4.093,33.69
5/18/2012,43,26,15,2,4.093,33.69
5/17/2012,43,26,15,2,4.093,33.69
5/16/2012,43,26,15,2,4.093,33.69
5/15/2012,43,26,15,2,4.093,33.69
5/14/2012,43,26,15,2,4.093,33.69
5/13/2012,43,26,15,2,4.093,33.69
5/12/2012,43,26,15,2,4.093,33.69
5/11/2012,43,26,15,2,4.093,33.69
5/10/2012,43,26,15,2,4.093,33.69
5/9/2012,42,26,14,2,4.119,33.88
5/8/2012,42,26,14,2,4.119,33.88
5/7/2012,42,26,14,2,4.119,33.88
5/6/2012,42,26,14,2,4.119,33.88
5/5/2012,42,26,14,2,4.119,33.88
5/4/2012,42,26,14,2,4.119,33.88
5/3/2012,42,26,14,2,4.119,33.88
5/2/2012,41,25,14,2,4.098,33.88
5/1/2012,41,25,14,2,4.098,33.88
4/30/2012,41,25,14,2,4.098,33.88
4/29/2012,41,25,14,2,4.098,33.88
4/28/2012,41,25,14,2,4.098,33.88
4/27/2012,41,25,14,2,4.098,33.88
4/26/2012,41,25,14,2,4.098,33.88
4/25/2012,41,25,14,2,4.098,33.88
4/24/2012,41,25,14,2,4.098,33.88
4/23/2012,41,25,14,2,4.098,33.88
4/22/2012,41,25,14,2,4.098,33.88
4/21/2012,41,25,14,2,4.098,33.88
4/20/2012,41,25,14,2,4.098,33.88
4/19/2012,41,25,14,2,4.098,33.88
4/18/2012,42,26,14,2,4.119,33.95
4/17/2012,42,26,14,2,4.119,33.95
4/16/2012,42,26,14,2,4.119,33.81
4/15/2012,42,26,14,2,4.119,33.81
4/14/2012,42,26,14,2,4.119,33.81
4/13/2012,42,26,14,2,4.119,33.81
4/12/2012,42,26,14,2,4.119,33.81
4/11/2012,42,26,14,2,4.119,33.81
4/10/2012,42,26,14,2,4.119,33.81
4/9/2012,42,26,14,2,4.119,33.81
4/8/2012,42,26,14,2,4.119,33.81
4/7/2012,42,26,14,2,4.119,33.81
4/6/2012,42,26,14,2,4.119,33.81
4/5/2012,42,26,14,2,4.119,33.81
4/4/2012,42,26,14,2,4.119,33.81
4/3/2012,42,26,14,2,4.119,33.81
4/2/2012,42,26,14,2,4.119,33.81
4/1/2012,42,26,14,2,4.119,33.81
3/31/2012,42,26,14,2,4.119,33.81
3/30/2012,42,26,14,2,4.119,33.81
3/29/2012,43,28,13,2,4.163,33.79
3/28/2012,43,28,13,2,4.163,33.79
3/27/2012,43,28,13,2,4.163,33.79
3/26/2012,43,28,13,2,4.163,33.79
3/25/2012,43,28,13,2,4.163,33.79
3/24/2012,43,28,13,2,4.163,33.79
3/23/2012,43,28,13,2,4.163,33.79
3/22/2012,43,28,13,2,4.163,33.79
3/21/2012,43,28,13,2,4.163,33.73
3/20/2012,42,27,13,2,4.143,32.89
3/19/2012,42,27,13,2,4.143,32.76
3/18/2012,42,27,13,2,4.143,32.76
3/17/2012,42,27,13,2,4.143,32.76
3/16/2012,42,27,13,2,4.143,32.76
3/15/2012,42,27,13,2,4.143,32.69
3/14/2012,42,27,13,2,4.143,32.69
3/13/2012,42,27,13,2,4.143,32.69
3/12/2012,41,26,13,2,4.122,32.62
3/11/2012,41,27,12,2,4.171,32.72
3/10/2012,41,27,12,2,4.171,32.72
3/9/2012,41,27,12,2,4.171,32.72
3/8/2012,42,28,12,2,4.19,32.76
3/7/2012,42,28,12,2,4.19,32.76
3/6/2012,42,28,12,2,4.19,32.76
3/5/2012,42,28,12,2,4.19,32.76
3/4/2012,42,28,12,2,4.19,32.76
3/3/2012,42,28,12,2,4.19,32.76
3/2/2012,42,28,12,2,4.19,32.76
3/1/2012,42,28,12,2,4.19,32.76
2/29/2012,42,28,12,2,4.19,32.76
2/28/2012,43,28,13,2,4.163,32.67
2/27/2012,43,28,13,2,4.163,32.67
2/26/2012,43,28,13,2,4.163,32.67
2/25/2012,43,28,13,2,4.163,32.67
2/24/2012,43,28,13,2,4.163,32.67
2/23/2012,43,28,13,2,4.163,32.67
2/22/2012,43,28,13,2,4.163,32.67
2/21/2012,42,28,12,2,4.19,32.67
2/20/2012,42,29,11,2,4.214,32.77
2/19/2012,42,29,11,2,4.214,32.77
2/18/2012,42,29,11,2,4.214,32.77
2/17/2012,42,29,11,2,4.214,32.77
2/16/2012,42,29,11,2,4.214,32.77
2/15/2012,42,29,11,2,4.214,32.77
2/14/2012,42,29,11,2,4.238,32.77
2/13/2012,42,29,11,2,4.238,32.77
2/12/2012,42,29,11,2,4.238,32.77
2/11/2012,42,29,11,2,4.238,32.77
2/10/2012,42,29,11,2,4.238,32.77
2/9/2012,42,29,11,2,4.238,32.77
2/8/2012,42,29,11,2,4.238,32.86
2/7/2012,42,29,11,2,4.238,32.86
2/6/2012,42,29,11,2,4.238,32.86
2/5/2012,42,29,11,2,4.238,32.86
2/4/2012,42,29,11,2,4.238,32.86
2/3/2012,42,29,11,2,4.238,32.86
2/2/2012,42,29,11,2,4.238,32.86
2/1/2012,42,29,11,2,4.238,32.86
1/31/2012,42,29,11,2,4.238,32.86
1/30/2012,42,29,11,2,4.238,32.86
1/29/2012,42,29,11,2,4.238,32.86
1/28/2012,42,29,11,2,4.238,32.86
1/27/2012,42,29,11,2,4.238,32.86
1/26/2012,43,30,11,2,4.256,32.9
1/25/2012,43,30,11,2,4.256,32.9
1/24/2012,43,31,10,2,4.302,32.93
1/23/2012,43,31,10,2,4.302,32.93
1/22/2012,43,31,10,2,4.302,32.93
1/21/2012,43,31,10,2,4.302,32.93
1/20/2012,43,31,10,2,4.302,32.93
1/19/2012,43,31,10,2,4.302,32.93
1/18/2012,43,31,10,2,4.302,32.93
1/17/2012,43,31,10,2,4.302,32.93
1/16/2012,43,31,10,2,4.302,32.93
1/15/2012,43,31,10,2,4.302,32.93
1/14/2012,43,31,10,2,4.302,32.93
1/13/2012,43,31,10,2,4.302,32.93
1/12/2012,43,31,10,2,4.302,32.93
1/11/2012,43,31,10,2,4.302,32.93
1/10/2012,43,31,10,2,4.302,32.93
1/9/2012,43,31,10,2,4.302,32.93
1/8/2012,43,32,9,2,4.349,33.01
1/7/2012,43,32,9,2,4.349,33.01
1/6/2012,43,32,9,2,4.349,33.01
1/5/2012,43,32,9,2,4.349,33.01
1/4/2012,43,32,9,2,4.349,33.01
1/3/2012,43,32,9,2,4.349,33.01
1/2/2012,43,32,9,2,4.349,33.01
1/1/2012,43,32,9,2,4.349,33.01
12/31/2011,43,32,9,2,4.349,33.01
12/30/2011,43,32,9,2,4.349,33.01
12/29/2011,43,32,9,2,4.349,33.01
12/28/2011,43,32,9,2,4.349,33.01
12/27/2011,43,32,9,2,4.349,32.98
12/26/2011,43,32,9,2,4.349,32.98
12/25/2011,43,32,9,2,4.349,32.98
12/24/2011,43,32,9,2,4.349,32.98
12/23/2011,43,32,9,2,4.349,32.98
12/22/2011,43,32,9,2,4.349,32.98
12/21/2011,43,32,9,2,4.349,32.98
12/20/2011,43,34,8,1,4.488,35.62
12/19/2011,43,35,7,1,4.535,36.41
12/18/2011,43,35,7,1,4.535,36.41
12/17/2011,43,35,7,1,4.535,36.41
12/16/2011,43,35,7,1,4.535,36.41
12/15/2011,43,35,7,1,4.535,36.41
12/14/2011,43,35,7,1,4.535,36.41
12/13/2011,43,35,7,1,4.535,36.41
12/12/2011,43,35,7,1,4.535,36.41
12/11/2011,43,35,7,1,4.535,36.41
12/10/2011,43,35,7,1,4.535,36.41
12/9/2011,43,35,7,1,4.535,36.41
12/8/2011,43,35,7,1,4.535,36.41
12/7/2011,43,35,7,1,4.535,36.52
12/6/2011,43,35,7,1,4.535,36.52
12/5/2011,43,35,7,1,4.535,36.55
12/4/2011,42,34,7,1,4.524,36.53
12/3/2011,42,34,7,1,4.524,36.53
12/2/2011,42,34,7,1,4.524,36.53
12/1/2011,42,34,7,1,4.524,36.53
11/30/2011,42,34,7,1,4.524,36.53
11/29/2011,42,34,7,1,4.524,36.5
11/28/2011,42,34,7,1,4.524,36.5
11/27/2011,42,34,7,1,4.524,36.44
11/26/2011,42,34,7,1,4.524,36.44
11/25/2011,42,34,7,1,4.524,36.44
11/24/2011,42,34,7,1,4.524,36.44
11/23/2011,42,34,7,1,4.524,36.44
11/22/2011,42,34,7,1,4.524,36.44
11/21/2011,42,34,7,1,4.524,36.44
11/20/2011,42,34,7,1,4.524,36.44
11/19/2011,42,34,7,1,4.524,36.44
11/18/2011,42,34,7,1,4.524,36.44
11/17/2011,42,34,7,1,4.524,36.44
11/16/2011,42,34,7,1,4.524,36.32
11/15/2011,42,34,7,1,4.524,36.32
11/14/2011,42,34,7,1,4.524,36.32
11/13/2011,42,34,7,1,4.524,36.32
11/12/2011,42,34,7,1,4.524,36.32
11/11/2011,42,34,7,1,4.524,36.32
11/10/2011,42,34,7,1,4.524,36.32
11/9/2011,42,34,7,1,4.524,36.32
11/8/2011,42,34,7,1,4.524,36.32
11/7/2011,42,34,7,1,4.524,36.32
11/6/2011,42,34,7,1,4.524,36.32
11/5/2011,42,34,7,1,4.524,36.32
11/4/2011,42,34,7,1,4.524,36.32
11/3/2011,42,34,7,1,4.524,36.32
11/2/2011,42,34,7,1,4.524,36.19
11/1/2011,42,34,7,1,4.524,36.19
10/31/2011,42,34,7,1,4.524,36.19
10/30/2011,42,34,7,1,4.524,36.19
10/29/2011,42,34,7,1,4.524,36.19
10/28/2011,42,34,7,1,4.524,36.19
10/27/2011,42,34,7,1,4.524,36.19
10/26/2011,42,34,7,1,4.524,36.19
10/25/2011,42,34,7,1,4.524,36.19
