Date,Total,Buys,Holds,Sells,Rating,Target Px
9/28/2017,12,11,1,0,4.833,1086.43
9/27/2017,12,11,1,0,4.833,1079.38
9/26/2017,12,11,1,0,4.833,1079.38
9/25/2017,12,11,1,0,4.833,1079.38
9/24/2017,12,11,1,0,4.833,1079.38
9/23/2017,12,11,1,0,4.833,1079.38
9/22/2017,12,11,1,0,4.833,1079.38
9/21/2017,12,11,1,0,4.833,1079.38
9/20/2017,12,11,1,0,4.833,1079.38
9/19/2017,12,11,1,0,4.833,1079.38
9/18/2017,12,11,1,0,4.833,1079.38
9/17/2017,12,11,1,0,4.833,1079.38
9/16/2017,12,11,1,0,4.833,1079.38
9/15/2017,12,11,1,0,4.833,1079.38
9/14/2017,12,11,1,0,4.833,1079.38
9/13/2017,12,11,1,0,4.833,1079.38
9/12/2017,12,11,1,0,4.833,1079.38
9/11/2017,12,11,1,0,4.833,1079.38
9/10/2017,12,11,1,0,4.833,1079.38
9/9/2017,12,11,1,0,4.833,1079.38
9/8/2017,12,11,1,0,4.833,1079.38
9/7/2017,12,11,1,0,4.833,1079.38
9/6/2017,12,11,1,0,4.833,1079.38
9/5/2017,12,11,1,0,4.833,1079.38
9/4/2017,12,11,1,0,4.833,1079.38
9/3/2017,12,11,1,0,4.833,1079.38
9/2/2017,12,11,1,0,4.833,1079.38
9/1/2017,12,11,1,0,4.833,1079.38
8/31/2017,12,11,1,0,4.833,1079.38
8/30/2017,12,11,1,0,4.833,1079.38
8/29/2017,12,11,1,0,4.833,1079.38
8/28/2017,12,11,1,0,4.833,1079.38
8/27/2017,12,11,1,0,4.833,1079.38
8/26/2017,12,11,1,0,4.833,1079.38
8/25/2017,12,11,1,0,4.833,1079.38
8/24/2017,12,11,1,0,4.833,1079.38
8/23/2017,12,11,1,0,4.833,1079.38
8/22/2017,12,11,1,0,4.833,1079.38
8/21/2017,12,11,1,0,4.833,1079.38
8/20/2017,12,11,1,0,4.833,1079.38
8/19/2017,12,11,1,0,4.833,1079.38
8/18/2017,12,11,1,0,4.833,1079.38
8/17/2017,12,11,1,0,4.833,1079.38
8/16/2017,12,11,1,0,4.833,1079.38
8/15/2017,12,11,1,0,4.833,1079.38
8/14/2017,12,11,1,0,4.833,1079.38
8/13/2017,12,11,1,0,4.833,1079.38
8/12/2017,12,11,1,0,4.833,1079.38
8/11/2017,12,11,1,0,4.833,1079.38
8/10/2017,12,11,1,0,4.833,1079.38
8/9/2017,12,11,1,0,4.833,1079.38
8/8/2017,12,11,1,0,4.833,1079.38
8/7/2017,12,11,1,0,4.833,1079.38
8/6/2017,12,11,1,0,4.833,1079.38
8/5/2017,12,11,1,0,4.833,1079.38
8/4/2017,12,11,1,0,4.833,1079.38
8/3/2017,12,11,1,0,4.833,1079.38
8/2/2017,12,11,1,0,4.833,1079.38
8/1/2017,12,11,1,0,4.833,1079.38
7/31/2017,12,11,1,0,4.833,1079.38
7/30/2017,12,11,1,0,4.833,1079.38
7/29/2017,12,11,1,0,4.833,1079.38
7/28/2017,12,11,1,0,4.833,1079.38
7/27/2017,12,11,1,0,4.833,1079.38
7/26/2017,12,11,1,0,4.833,1079.38
7/25/2017,12,11,1,0,4.833,1079.38
7/24/2017,11,10,1,0,4.818,1055.71
7/23/2017,11,10,1,0,4.818,1054.29
7/22/2017,11,10,1,0,4.818,1054.29
7/21/2017,11,10,1,0,4.818,1054.29
7/20/2017,11,10,1,0,4.818,1054.29
7/19/2017,11,10,1,0,4.818,1054.29
7/18/2017,11,10,1,0,4.818,1054.29
7/17/2017,11,10,1,0,4.818,1054.29
7/16/2017,11,10,1,0,4.818,1054.29
7/15/2017,11,10,1,0,4.818,1054.29
7/14/2017,11,10,1,0,4.818,1054.29
7/13/2017,11,10,1,0,4.818,1054.29
7/12/2017,11,10,1,0,4.818,1054.29
7/11/2017,11,10,1,0,4.818,1054.29
7/10/2017,11,10,1,0,4.818,1054.29
7/9/2017,11,10,1,0,4.818,1054.29
7/8/2017,11,10,1,0,4.818,1054.29
7/7/2017,11,10,1,0,4.818,1054.29
7/6/2017,11,10,1,0,4.818,1054.29
7/5/2017,11,10,1,0,4.818,1054.29
7/4/2017,11,10,1,0,4.818,1054.29
7/3/2017,11,10,1,0,4.818,1054.29
7/2/2017,11,10,1,0,4.818,1054.29
7/1/2017,11,10,1,0,4.818,1054.29
6/30/2017,11,10,1,0,4.818,1054.29
6/29/2017,11,10,1,0,4.818,1054.29
6/28/2017,11,10,1,0,4.818,1054.29
6/27/2017,11,10,1,0,4.818,1054.29
6/26/2017,11,10,1,0,4.818,1054.29
6/25/2017,11,10,1,0,4.818,1054.29
6/24/2017,11,10,1,0,4.818,1054.29
6/23/2017,11,10,1,0,4.818,1054.29
6/22/2017,11,10,1,0,4.818,1054.29
6/21/2017,11,10,1,0,4.818,1054.29
6/20/2017,11,10,1,0,4.818,1054.29
6/19/2017,11,10,1,0,4.818,1054.29
6/18/2017,11,10,1,0,4.818,1054.29
6/17/2017,11,10,1,0,4.818,1054.29
6/16/2017,11,10,1,0,4.818,1054.29
6/15/2017,11,10,1,0,4.818,1054.29
6/14/2017,11,10,1,0,4.818,1054.29
6/13/2017,11,10,1,0,4.818,1054.29
6/12/2017,11,10,1,0,4.818,1054.29
6/11/2017,11,10,1,0,4.818,1054.29
6/10/2017,11,10,1,0,4.818,1054.29
6/9/2017,11,10,1,0,4.818,1054.29
6/8/2017,11,10,1,0,4.818,1054.29
6/7/2017,11,10,1,0,4.818,1054.29
6/6/2017,11,10,1,0,4.818,1054.29
6/5/2017,11,10,1,0,4.818,1054.29
6/4/2017,11,10,1,0,4.818,1054.29
6/3/2017,11,10,1,0,4.818,1054.29
6/2/2017,11,10,1,0,4.818,1054.29
6/1/2017,11,10,1,0,4.818,1054.29
5/31/2017,11,10,1,0,4.818,1054.29
5/30/2017,11,10,1,0,4.818,1054.29
5/29/2017,11,10,1,0,4.818,1054.29
5/28/2017,11,10,1,0,4.818,1054.29
5/27/2017,11,10,1,0,4.818,1054.29
5/26/2017,11,10,1,0,4.818,1054.29
5/25/2017,11,10,1,0,4.818,1054.29
5/24/2017,11,10,1,0,4.818,1050.71
5/23/2017,12,10,2,0,4.667,1025.63
5/22/2017,12,10,2,0,4.667,1025.63
5/21/2017,12,10,2,0,4.667,1025.63
5/20/2017,12,10,2,0,4.667,1025.63
5/19/2017,12,10,2,0,4.667,1025.63
5/18/2017,12,10,2,0,4.667,1025.63
5/17/2017,12,10,2,0,4.667,1025.63
5/16/2017,12,10,2,0,4.667,1025.63
5/15/2017,12,10,2,0,4.667,1025.63
5/14/2017,12,10,2,0,4.667,1025.63
5/13/2017,12,10,2,0,4.667,1025.63
5/12/2017,12,10,2,0,4.667,1025.63
5/11/2017,12,10,2,0,4.667,1025.63
5/10/2017,12,10,2,0,4.667,1025.63
5/9/2017,12,10,2,0,4.667,1025.63
5/8/2017,12,10,2,0,4.667,1025.63
5/7/2017,12,10,2,0,4.667,1025.63
5/6/2017,12,10,2,0,4.667,1025.63
5/5/2017,12,10,2,0,4.667,1025.63
5/4/2017,12,10,2,0,4.667,1025.63
5/3/2017,12,10,2,0,4.667,1025.63
5/2/2017,12,10,2,0,4.667,1025.63
5/1/2017,12,10,2,0,4.667,1025.63
4/30/2017,12,10,2,0,4.667,1025.63
4/29/2017,12,10,2,0,4.667,1025.63
4/28/2017,12,10,2,0,4.667,1025.63
4/27/2017,12,10,2,0,4.667,976.02
4/26/2017,12,10,2,0,4.667,967.27
4/25/2017,12,10,2,0,4.667,967.27
4/24/2017,12,10,2,0,4.667,967.27
4/23/2017,12,10,2,0,4.667,961.88
4/22/2017,12,10,2,0,4.667,961.88
4/21/2017,12,10,2,0,4.667,961.88
4/20/2017,12,10,2,0,4.667,961.88
4/19/2017,12,10,2,0,4.667,961.88
4/18/2017,12,10,2,0,4.667,961.88
4/17/2017,12,10,2,0,4.667,961.88
4/16/2017,12,10,2,0,4.667,961.88
4/15/2017,12,10,2,0,4.667,961.88
4/14/2017,12,10,2,0,4.667,961.88
4/13/2017,12,10,2,0,4.667,961.88
4/12/2017,12,10,2,0,4.667,961.88
4/11/2017,12,10,2,0,4.667,961.88
4/10/2017,12,10,2,0,4.667,966.11
4/9/2017,12,10,2,0,4.667,966.11
4/8/2017,12,10,2,0,4.667,966.11
4/7/2017,12,10,2,0,4.667,966.11
4/6/2017,12,10,2,0,4.667,966.11
4/5/2017,12,10,2,0,4.667,966.11
4/4/2017,12,10,2,0,4.667,966.11
4/3/2017,12,10,2,0,4.667,966.11
4/2/2017,12,10,2,0,4.667,966.11
4/1/2017,12,10,2,0,4.667,966.11
3/31/2017,12,10,2,0,4.667,966.11
3/30/2017,12,10,2,0,4.667,966.11
3/29/2017,11,10,1,0,4.818,986.88
3/28/2017,11,10,1,0,4.818,986.88
3/27/2017,11,10,1,0,4.818,986.88
3/26/2017,11,10,1,0,4.818,990.71
3/25/2017,11,10,1,0,4.818,990.71
3/24/2017,11,10,1,0,4.818,990.71
3/23/2017,11,10,1,0,4.818,990.71
3/22/2017,11,10,1,0,4.818,990.71
3/21/2017,11,10,1,0,4.818,990.71
3/20/2017,11,10,1,0,4.818,990.71
3/19/2017,11,10,1,0,4.818,990.71
3/18/2017,11,10,1,0,4.818,990.71
3/17/2017,11,10,1,0,4.818,990.71
3/16/2017,11,10,1,0,4.818,990.71
3/15/2017,11,10,1,0,4.818,990.71
3/14/2017,11,10,1,0,4.818,990.71
3/13/2017,11,10,1,0,4.818,990.71
3/12/2017,11,10,1,0,4.818,995
3/11/2017,11,10,1,0,4.818,995
3/10/2017,11,10,1,0,4.818,995
3/9/2017,11,10,1,0,4.818,995
3/8/2017,11,10,1,0,4.818,991.11
3/7/2017,11,10,1,0,4.818,991.11
3/6/2017,11,10,1,0,4.818,991.11
3/5/2017,11,10,1,0,4.818,991.11
3/4/2017,11,10,1,0,4.818,991.11
3/3/2017,11,10,1,0,4.818,991.11
3/2/2017,11,10,1,0,4.818,991.11
3/1/2017,11,10,1,0,4.818,991.11
2/28/2017,11,10,1,0,4.818,991.11
2/27/2017,11,10,1,0,4.818,991.11
2/26/2017,11,10,1,0,4.818,991.11
2/25/2017,11,10,1,0,4.818,991.11
2/24/2017,11,10,1,0,4.818,991.11
2/23/2017,11,10,1,0,4.818,991.11
2/22/2017,11,10,1,0,4.818,991.11
2/21/2017,11,10,1,0,4.818,991.11
2/20/2017,11,10,1,0,4.818,991.11
2/19/2017,11,10,1,0,4.818,991.11
2/18/2017,11,10,1,0,4.818,991.11
2/17/2017,11,10,1,0,4.818,991.11
2/16/2017,11,10,1,0,4.818,991.11
2/15/2017,11,10,1,0,4.818,991.11
2/14/2017,11,10,1,0,4.818,991.11
2/13/2017,11,10,1,0,4.818,991.11
2/12/2017,11,10,1,0,4.818,991.11
2/11/2017,11,10,1,0,4.818,991.11
2/10/2017,11,10,1,0,4.818,991.11
2/9/2017,11,10,1,0,4.818,991.11
2/8/2017,11,10,1,0,4.818,991.11
2/7/2017,11,10,1,0,4.818,991.11
2/6/2017,11,10,1,0,4.818,991.11
2/5/2017,11,10,1,0,4.818,991.11
2/4/2017,11,10,1,0,4.818,991.11
2/3/2017,11,10,1,0,4.818,991.11
2/2/2017,11,10,1,0,4.818,991.11
2/1/2017,11,10,1,0,4.818,991.11
1/31/2017,11,10,1,0,4.818,991.11
1/30/2017,11,10,1,0,4.818,991.11
1/29/2017,11,10,1,0,4.818,991.11
1/28/2017,11,10,1,0,4.818,991.11
1/27/2017,11,10,1,0,4.818,991.11
1/26/2017,11,10,1,0,4.818,973.33
1/25/2017,11,10,1,0,4.818,973.33
1/24/2017,11,10,1,0,4.818,973.33
1/23/2017,11,10,1,0,4.818,973.33
1/22/2017,11,10,1,0,4.818,973.33
1/21/2017,11,10,1,0,4.818,973.33
1/20/2017,11,10,1,0,4.818,973.33
1/19/2017,11,10,1,0,4.818,978.89
1/18/2017,11,10,1,0,4.818,978.89
1/17/2017,11,10,1,0,4.818,978.89
1/16/2017,11,10,1,0,4.818,981.25
1/15/2017,11,10,1,0,4.818,981.25
1/14/2017,11,10,1,0,4.818,981.25
1/13/2017,11,10,1,0,4.818,981.25
1/12/2017,11,10,1,0,4.818,981.25
1/11/2017,11,10,1,0,4.818,981.25
1/10/2017,11,10,1,0,4.818,981.25
1/9/2017,10,9,1,0,4.8,971.43
1/8/2017,10,9,1,0,4.8,971.43
1/7/2017,10,9,1,0,4.8,971.43
1/6/2017,10,9,1,0,4.8,971.43
1/5/2017,10,9,1,0,4.8,971.43
1/4/2017,10,9,1,0,4.8,971.43
1/3/2017,10,9,1,0,4.8,971.43
1/2/2017,10,9,1,0,4.8,966.67
1/1/2017,10,9,1,0,4.8,966.67
12/31/2016,10,9,1,0,4.8,966.67
12/30/2016,10,9,1,0,4.8,966.67
12/29/2016,10,9,1,0,4.8,966.67
12/28/2016,10,9,1,0,4.8,966.67
12/27/2016,10,9,1,0,4.8,966.67
12/26/2016,10,9,1,0,4.8,966.67
12/25/2016,10,9,1,0,4.8,966.67
12/24/2016,10,9,1,0,4.8,966.67
12/23/2016,10,9,1,0,4.8,966.67
12/22/2016,10,9,1,0,4.8,966.67
12/21/2016,10,9,1,0,4.8,966.67
12/20/2016,11,9,2,0,4.636,966.67
12/19/2016,11,9,2,0,4.636,966.67
12/18/2016,11,9,2,0,4.636,966.67
12/17/2016,11,9,2,0,4.636,966.67
12/16/2016,11,9,2,0,4.636,966.67
12/15/2016,11,9,2,0,4.636,966.67
12/14/2016,11,9,2,0,4.636,966.67
12/13/2016,11,9,2,0,4.636,966.67
12/12/2016,11,9,2,0,4.636,966.67
12/11/2016,11,9,2,0,4.636,957.5
12/10/2016,11,9,2,0,4.636,957.5
12/9/2016,11,9,2,0,4.636,957.5
12/8/2016,11,9,2,0,4.636,957.5
12/7/2016,11,9,2,0,4.636,957.5
12/6/2016,11,9,2,0,4.636,957.5
12/5/2016,11,9,2,0,4.636,957.5
12/4/2016,11,9,2,0,4.636,957.5
12/3/2016,11,9,2,0,4.636,957.5
12/2/2016,11,9,2,0,4.636,957.5
12/1/2016,11,9,2,0,4.636,957.5
11/30/2016,11,9,2,0,4.636,957.5
11/29/2016,11,9,2,0,4.636,957.5
11/28/2016,11,9,2,0,4.636,957.5
11/27/2016,11,9,2,0,4.636,957.5
11/26/2016,11,9,2,0,4.636,957.5
11/25/2016,11,9,2,0,4.636,957.5
11/24/2016,11,9,2,0,4.636,957.5
11/23/2016,11,9,2,0,4.636,957.5
11/22/2016,11,9,2,0,4.636,957.5
11/21/2016,11,9,2,0,4.636,957.5
11/20/2016,11,9,2,0,4.636,957.5
11/19/2016,11,9,2,0,4.636,957.5
11/18/2016,11,9,2,0,4.636,957.5
11/17/2016,11,9,2,0,4.636,957.5
11/16/2016,11,9,2,0,4.636,957.5
11/15/2016,11,9,2,0,4.636,957.5
11/14/2016,11,9,2,0,4.636,957.5
11/13/2016,11,9,2,0,4.636,957.5
11/12/2016,11,9,2,0,4.636,957.5
11/11/2016,11,9,2,0,4.636,957.5
11/10/2016,11,9,2,0,4.636,957.5
11/9/2016,11,9,2,0,4.636,957.5
11/8/2016,11,9,2,0,4.636,957.5
11/7/2016,11,9,2,0,4.636,957.5
11/6/2016,11,9,2,0,4.636,963
11/5/2016,11,9,2,0,4.636,963
11/4/2016,11,9,2,0,4.636,963
11/3/2016,11,9,2,0,4.636,963
11/2/2016,11,9,2,0,4.636,963
11/1/2016,11,9,2,0,4.636,963
10/31/2016,11,9,2,0,4.636,963
10/30/2016,11,9,2,0,4.636,963
10/29/2016,11,9,2,0,4.636,956.67
10/28/2016,11,9,2,0,4.636,956.67
10/27/2016,11,9,2,0,4.636,940.83
10/26/2016,11,9,2,0,4.636,932.5
10/25/2016,11,9,2,0,4.636,932.5
10/24/2016,11,9,2,0,4.636,932.5
10/23/2016,11,9,2,0,4.636,932.5
10/22/2016,11,9,2,0,4.636,932.5
10/21/2016,11,9,2,0,4.636,932.5
10/20/2016,11,9,2,0,4.636,932.5
10/19/2016,11,9,2,0,4.636,932.5
10/18/2016,11,9,2,0,4.636,932.5
10/17/2016,11,9,2,0,4.636,932.5
10/16/2016,11,9,2,0,4.636,927.86
10/15/2016,11,9,2,0,4.636,927.86
10/14/2016,11,9,2,0,4.636,927.86
10/13/2016,11,9,2,0,4.636,927.86
10/12/2016,11,9,2,0,4.636,927.86
10/11/2016,11,9,2,0,4.636,927.86
10/10/2016,10,8,2,0,4.6,925.83
10/9/2016,10,8,2,0,4.6,925.83
10/8/2016,10,8,2,0,4.6,925.83
10/7/2016,10,8,2,0,4.6,925.83
10/6/2016,10,8,2,0,4.6,925.83
10/5/2016,10,8,2,0,4.6,925.83
10/4/2016,9,7,2,0,4.556,931
10/3/2016,9,7,2,0,4.556,931
10/2/2016,10,8,2,0,4.6,931
10/1/2016,10,8,2,0,4.6,931
9/30/2016,10,8,2,0,4.6,931
9/29/2016,11,9,2,0,4.636,931
9/28/2016,11,9,2,0,4.636,931
9/27/2016,11,9,2,0,4.636,931
9/26/2016,11,9,2,0,4.636,931
9/25/2016,11,9,2,0,4.636,931
9/24/2016,11,9,2,0,4.636,931
9/23/2016,11,9,2,0,4.636,931
9/22/2016,11,9,2,0,4.636,931
9/21/2016,11,9,2,0,4.636,931
9/20/2016,11,9,2,0,4.636,931
9/19/2016,11,9,2,0,4.636,931
9/18/2016,11,9,2,0,4.636,931
9/17/2016,11,9,2,0,4.636,931
9/16/2016,11,9,2,0,4.636,931
9/15/2016,11,9,2,0,4.636,931
9/14/2016,11,9,2,0,4.636,931
9/13/2016,11,9,2,0,4.636,931
9/12/2016,11,9,2,0,4.636,931
9/11/2016,11,9,2,0,4.636,931
9/10/2016,11,9,2,0,4.636,931
9/9/2016,11,9,2,0,4.636,931
9/8/2016,11,9,2,0,4.636,931
9/7/2016,11,9,2,0,4.636,931
9/6/2016,11,9,2,0,4.636,931
9/5/2016,11,9,2,0,4.636,931
9/4/2016,11,9,2,0,4.636,931
9/3/2016,11,9,2,0,4.636,931
9/2/2016,11,9,2,0,4.636,931
9/1/2016,11,9,2,0,4.636,931
8/31/2016,11,9,2,0,4.636,931
8/30/2016,11,9,2,0,4.636,931
8/29/2016,11,9,2,0,4.636,931
8/28/2016,11,9,2,0,4.636,931
8/27/2016,11,9,2,0,4.636,931
8/26/2016,11,9,2,0,4.636,931
8/25/2016,11,9,2,0,4.636,931
8/24/2016,11,9,2,0,4.636,931
8/23/2016,11,9,2,0,4.636,931
8/22/2016,11,9,2,0,4.636,931
8/21/2016,11,9,2,0,4.636,931
8/20/2016,11,9,2,0,4.636,930
8/19/2016,11,9,2,0,4.636,930
8/18/2016,11,9,2,0,4.636,930
8/17/2016,11,9,2,0,4.636,930
8/16/2016,11,9,2,0,4.636,930
8/15/2016,11,9,2,0,4.636,930
8/14/2016,11,9,2,0,4.636,930
8/13/2016,11,9,2,0,4.636,930
8/12/2016,11,9,2,0,4.636,930
8/11/2016,11,9,2,0,4.636,930
8/10/2016,11,9,2,0,4.636,930
8/9/2016,11,9,2,0,4.636,930
8/8/2016,11,9,2,0,4.636,930
8/7/2016,11,9,2,0,4.636,930
8/6/2016,11,9,2,0,4.636,930
8/5/2016,11,9,2,0,4.636,930
8/4/2016,11,9,2,0,4.636,930
8/3/2016,11,9,2,0,4.636,930
8/2/2016,11,9,2,0,4.636,930
8/1/2016,11,9,2,0,4.636,930
7/31/2016,11,9,2,0,4.636,930
7/30/2016,11,9,2,0,4.636,930
7/29/2016,11,9,2,0,4.636,930
7/28/2016,11,9,2,0,4.636,913.75
7/27/2016,11,9,2,0,4.636,890.75
7/26/2016,11,9,2,0,4.636,890.75
7/25/2016,11,9,2,0,4.636,890.75
7/24/2016,11,9,2,0,4.636,868.33
7/23/2016,11,9,2,0,4.636,868.33
7/22/2016,11,9,2,0,4.636,897.6
7/21/2016,11,9,2,0,4.636,897.6
7/20/2016,11,9,2,0,4.636,897.6
7/19/2016,11,9,2,0,4.636,897.6
7/18/2016,11,9,2,0,4.636,897.6
7/17/2016,11,9,2,0,4.636,897.6
7/16/2016,11,9,2,0,4.636,897.6
7/15/2016,11,9,2,0,4.636,897.6
7/14/2016,11,9,2,0,4.636,897.6
7/13/2016,11,9,2,0,4.636,897.6
7/12/2016,11,9,2,0,4.636,897.6
7/11/2016,11,9,2,0,4.636,897.6
7/10/2016,11,9,2,0,4.636,897.6
7/9/2016,11,9,2,0,4.636,897.6
7/8/2016,11,9,2,0,4.636,897.6
7/7/2016,11,9,2,0,4.636,897.6
7/6/2016,11,9,2,0,4.636,894.67
7/5/2016,11,9,2,0,4.636,894.67
7/4/2016,11,9,2,0,4.636,894.67
7/3/2016,11,9,2,0,4.636,894.67
7/2/2016,11,9,2,0,4.636,894.67
7/1/2016,11,9,2,0,4.636,894.67
6/30/2016,11,9,2,0,4.636,894.67
6/29/2016,11,9,2,0,4.636,894.67
6/28/2016,11,9,2,0,4.636,894.67
6/27/2016,11,9,2,0,4.636,894.67
6/26/2016,11,9,2,0,4.636,894.67
6/25/2016,11,9,2,0,4.636,894.67
6/24/2016,11,9,2,0,4.636,894.67
6/23/2016,11,9,2,0,4.636,894.67
6/22/2016,11,9,2,0,4.636,894.67
6/21/2016,11,9,2,0,4.636,894.67
6/20/2016,11,9,2,0,4.636,894.67
6/19/2016,11,9,2,0,4.636,894.67
6/18/2016,11,9,2,0,4.636,894.67
6/17/2016,11,9,2,0,4.636,894.67
6/16/2016,11,9,2,0,4.636,894.67
6/15/2016,11,9,2,0,4.636,894.67
6/14/2016,11,9,2,0,4.636,894.67
6/13/2016,11,9,2,0,4.636,894.67
6/12/2016,11,9,2,0,4.636,894.67
6/11/2016,11,9,2,0,4.636,894.67
6/10/2016,11,9,2,0,4.636,894.67
6/9/2016,11,9,2,0,4.636,894.67
6/8/2016,11,9,2,0,4.636,894.67
6/7/2016,11,9,2,0,4.636,894.67
6/6/2016,11,9,2,0,4.636,894.67
6/5/2016,11,9,2,0,4.636,894.67
6/4/2016,11,9,2,0,4.636,894.67
6/3/2016,11,9,2,0,4.636,894.67
6/2/2016,11,9,2,0,4.636,894.67
6/1/2016,11,9,2,0,4.636,894.67
5/31/2016,11,9,2,0,4.636,894.67
5/30/2016,11,9,2,0,4.636,894.67
5/29/2016,11,9,2,0,4.636,894.67
5/28/2016,11,9,2,0,4.636,894.67
5/27/2016,11,9,2,0,4.636,894.67
5/26/2016,11,9,2,0,4.636,894.67
5/25/2016,11,9,2,0,4.636,894.67
5/24/2016,11,9,2,0,4.636,894.67
5/23/2016,11,9,2,0,4.636,894.67
5/22/2016,11,9,2,0,4.636,894.67
5/21/2016,11,9,2,0,4.636,894.67
5/20/2016,11,9,2,0,4.636,894.67
5/19/2016,11,9,2,0,4.636,898.83
5/18/2016,11,9,2,0,4.636,898.83
5/17/2016,11,9,2,0,4.636,898.83
5/16/2016,11,9,2,0,4.636,898.83
5/15/2016,11,9,2,0,4.636,898.83
5/14/2016,11,9,2,0,4.636,898.83
5/13/2016,11,9,2,0,4.636,898.83
5/12/2016,11,9,2,0,4.636,898.83
5/11/2016,11,9,2,0,4.636,898.83
5/10/2016,11,9,2,0,4.636,898.83
5/9/2016,11,9,2,0,4.636,898.83
5/8/2016,11,9,2,0,4.636,898.83
5/7/2016,11,9,2,0,4.636,898.83
5/6/2016,11,9,2,0,4.636,898.83
5/5/2016,11,9,2,0,4.636,898.83
5/4/2016,11,9,2,0,4.636,898.83
5/3/2016,11,9,2,0,4.636,898.83
5/2/2016,11,9,2,0,4.636,898.83
5/1/2016,11,9,2,0,4.636,898.83
4/30/2016,11,9,2,0,4.636,898.83
4/29/2016,11,9,2,0,4.636,898.83
4/28/2016,11,9,2,0,4.636,898.83
4/27/2016,11,9,2,0,4.636,898.83
4/26/2016,11,9,2,0,4.636,898.83
4/25/2016,11,9,2,0,4.636,898.83
4/24/2016,11,9,2,0,4.636,898.83
4/23/2016,11,9,2,0,4.636,898.83
4/22/2016,11,9,2,0,4.636,898.83
4/21/2016,11,9,2,0,4.636,906.67
4/20/2016,11,9,2,0,4.636,920
4/19/2016,11,9,2,0,4.636,920
4/18/2016,11,9,2,0,4.636,920
4/17/2016,11,9,2,0,4.636,920
4/16/2016,11,9,2,0,4.636,920
4/15/2016,11,9,2,0,4.636,920
4/14/2016,11,9,2,0,4.636,920
4/13/2016,11,9,2,0,4.636,920
4/12/2016,11,9,2,0,4.636,920
4/11/2016,11,9,2,0,4.636,920
4/10/2016,11,9,2,0,4.636,920
4/9/2016,11,9,2,0,4.636,920
4/8/2016,11,9,2,0,4.636,920
4/7/2016,11,9,2,0,4.636,920
4/6/2016,11,9,2,0,4.636,920
4/5/2016,11,9,2,0,4.636,919.17
4/4/2016,11,9,2,0,4.636,926.14
4/3/2016,11,9,2,0,4.636,926.14
4/2/2016,11,9,2,0,4.636,926.14
4/1/2016,11,9,2,0,4.636,926.14
3/31/2016,11,9,2,0,4.636,926.14
3/30/2016,11,9,2,0,4.636,926.14
3/29/2016,11,9,2,0,4.636,926.14
3/28/2016,11,9,2,0,4.636,926.14
3/27/2016,11,9,2,0,4.636,926.14
3/26/2016,11,9,2,0,4.636,926.14
3/25/2016,11,9,2,0,4.636,926.14
3/24/2016,11,9,2,0,4.636,926.14
3/23/2016,11,9,2,0,4.636,926.14
3/22/2016,11,9,2,0,4.636,926.14
3/21/2016,10,9,1,0,4.8,926.14
3/20/2016,10,9,1,0,4.8,926.14
3/19/2016,10,9,1,0,4.8,926.14
3/18/2016,10,9,1,0,4.8,926.14
3/17/2016,10,9,1,0,4.8,926.14
3/16/2016,10,9,1,0,4.8,926.14
3/15/2016,10,9,1,0,4.8,926.14
3/14/2016,10,9,1,0,4.8,926.14
3/13/2016,10,9,1,0,4.8,926.14
3/12/2016,10,9,1,0,4.8,926.14
3/11/2016,10,9,1,0,4.8,926.14
3/10/2016,10,9,1,0,4.8,926.14
3/9/2016,10,9,1,0,4.8,926.14
3/8/2016,10,9,1,0,4.8,926.14
3/7/2016,10,9,1,0,4.8,926.14
3/6/2016,10,9,1,0,4.8,926.14
3/5/2016,10,9,1,0,4.8,926.14
3/4/2016,10,9,1,0,4.8,926.14
3/3/2016,10,9,1,0,4.8,926.14
3/2/2016,10,9,1,0,4.8,926.14
3/1/2016,10,9,1,0,4.8,926.14
2/29/2016,10,9,1,0,4.8,926.14
2/28/2016,10,9,1,0,4.8,926.14
2/27/2016,10,9,1,0,4.8,926.14
2/26/2016,10,9,1,0,4.8,926.14
2/25/2016,10,9,1,0,4.8,926.14
2/24/2016,10,9,1,0,4.8,926.14
2/23/2016,10,9,1,0,4.8,926.14
2/22/2016,10,9,1,0,4.8,926.14
2/21/2016,10,9,1,0,4.8,926.14
2/20/2016,10,9,1,0,4.8,926.14
2/19/2016,10,9,1,0,4.8,926.14
2/18/2016,10,9,1,0,4.8,926.14
2/17/2016,10,9,1,0,4.8,926.14
2/16/2016,10,9,1,0,4.8,926.14
2/15/2016,10,9,1,0,4.8,926.14
2/14/2016,10,9,1,0,4.8,926.14
2/13/2016,10,9,1,0,4.8,926.14
2/12/2016,10,9,1,0,4.8,926.14
2/11/2016,10,9,1,0,4.8,926.14
2/10/2016,10,9,1,0,4.8,926.14
2/9/2016,10,9,1,0,4.8,926.14
2/8/2016,10,9,1,0,4.8,926.14
2/7/2016,10,9,1,0,4.8,926.14
2/6/2016,10,9,1,0,4.8,926.14
2/5/2016,10,9,1,0,4.8,926.14
2/4/2016,10,9,1,0,4.8,926.14
2/3/2016,10,9,1,0,4.8,926.14
2/2/2016,10,9,1,0,4.8,926.14
2/1/2016,10,9,1,0,4.8,864
1/31/2016,9,9,0,0,5,842
1/30/2016,9,9,0,0,5,842
1/29/2016,9,9,0,0,5,842
