,ticker,date,neg_text,uncert_text,pos_text,price_prior,price_0,price_1,price_3,price_7,p_p_n,p_0_n,Total,Buys,Holds,Sells,Rating,Target Px
0,msft,2010-11-19,break cut ill inability lie miss reject rejected,depend dependent,gain gains satisfy win,20.979637145996094,20.85785484313965,20.89032745361328,20.59804344177246,20.50873565673828,23.36664390563965,23.439712524414066,39.0,29.0,10.0,0.0,4.487,33.02
1,msft,2011-01-27,adverse adversely break catastrophic challenge challenges claims closure conciliation cut cyberattack defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful erred fail fails harm ill impair impairment improper infringe infringed late lie litigation lose loss miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may pending possibility risk risks uncertain uncertainties,able attractive benefit better boost boosted enthusiastic favorable gain gains good satisfy strong success superior win,23.36664390563965,23.439712524414066,22.530378341674805,22.725238800048828,22.895734786987305,22.895734786987305,22.96068572998047,35.0,26.0,8.0,1.0,4.457,32.76
2,msft,2011-02-08,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible injunction insolvency insufficient invalid invalidity investigating investigation investigations late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue overtly plea plead pleaded pleas poses postpone preventing question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable violate,appear appeared assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may pending possible preliminary,able benefit best conclusive effective enable gain gains good leading opportunity satisfaction satisfactory satisfy success win,22.895734786987305,22.96068572998047,22.708999633789066,22.124425888061523,22.2225284576416,21.544660568237305,21.814170837402344,36.0,27.0,8.0,1.0,4.4719999999999995,33.69
3,msft,2011-04-28,adverse adversely break catastrophic challenge challenges claims closure cut cyberattack deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful easing erred fail fails harm ill impair impairment improper infringe infringed late lie litigation lose loss miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility preliminary risk risks uncertain uncertainties,able benefit despite favorable gain gains good innovation satisfy strength strong tremendous win,21.544660568237305,21.814170837402344,21.16897964477539,21.079143524169922,21.09547996520996,21.09547996520996,20.96480369567871,34.0,25.0,8.0,1.0,4.441,33.58
4,msft,2011-05-10,adverse adversely barrier barriers break catastrophic closing closure cut cyberattack disaster dispute disputes disrupt disrupting disruption disruptions easing fail fails force harm ill infringe infringed late lie litigation losing miss plea pleas problem problems sue sued taint tense unauthorized vulnerabilities,anticipate anticipated assume assumption assumptions could differ intangible may possibility risk risks uncertain uncertainties,able benefit collaborate easily enhancing excited favorable gain good great impress impressive innovation leadership leading opportunities opportunity progress satisfy strength strengthen win,21.09547996520996,20.96480369567871,20.71162986755371,20.442110061645508,20.32126235961914,22.24488067626953,22.27775764465332,34.0,24.0,9.0,1.0,4.353,32.9
5,msft,2011-07-21,adverse adversely break catastrophic challenge challenges claims closure cut cyberattack decline declined defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful erred fail fails harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss negative negatively outage outages overage plea pleas poses problem problems quit sever sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure hidden intangible may possibility risk risks uncertain uncertainties unspecified,able alliance alliances benefit better collaboration collaborative effective efficient enable enhance enhanced enhancement enhancements favorable gain gains good invent inventor satisfy strong win,22.24488067626953,22.27775764465332,22.631244659423828,23.0833797454834,22.41751289367676,22.44318962097168,22.368736267089844,33.0,21.0,11.0,1.0,4.212,32.59
6,msft,2011-10-20,adverse adversely break catastrophic challenge challenges claims closure cut cyberattack deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful easing erred fail fails harm ill impair impairment improper infringe infringed late lie litigation lose loss miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure intangible may nearly possibility risk risks uncertain uncertainties,able alliance alliances benefit excited favorable gain gains good great impress impressive satisfy strong win,22.44318962097168,22.368736267089844,22.46800422668457,22.178468704223643,22.02956771850586,21.72870635986328,21.28696632385254,34.0,23.0,10.0,1.0,4.294,32.0
7,msft,2011-11-17,break cut ill inability lie miss reject rejected,depend dependent,gain gains satisfy win,21.72870635986328,21.28696632385254,21.0869255065918,20.66185760498047,20.72853279113769,21.47032928466797,21.512001037597656,35.0,24.0,10.0,1.0,4.314,32.14
8,msft,2011-12-22,break cut deter disclose ill late lie lose miss,,satisfy win,21.47032928466797,21.512001037597656,21.695369720458984,21.70369529724121,21.687030792236328,23.529014587402344,23.43733024597168,38.0,24.0,13.0,1.0,4.211,31.04
9,msft,2012-01-19,adverse adversely break catastrophic challenge challenges claims closure cut cyberattack decline defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful downward erred fail fails harm ill impair impairment improper infringe infringed late lie litigation lose loss miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated anticipation approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks uncertain uncertainties uncertainty,able alliance alliances benefit despite excitement favorable gain gains good positive satisfy strength strong strongest win,23.529014587402344,23.43733024597168,24.76255226135254,24.454164505004893,24.679208755493164,26.21757888793945,26.37698173522949,39.0,25.0,13.0,1.0,4.231,31.0
10,msft,2012-02-21,against arrears break cut defend force harm ill inequities late lie loss losses miss plea pleas quit,approximate approximately may,able delight delighted exceptional gain gains great honor honored leadership satisfy success successful win,26.21757888793945,26.37698173522949,26.234357833862305,26.410531997680664,27.090097427368164,26.125288009643555,26.016225814819336,38.0,24.0,13.0,1.0,4.211,32.0
11,msft,2012-04-19,adverse adversely break catastrophic challenge challenges claims closure cut cyberattack deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful downward erred fail fails harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility preliminary risk risks uncertain uncertainties,able alliance alliances benefit exceptional exciting favorable gain gains good improve improvement satisfy strength strong win,26.125288009643555,26.016225814819336,27.19916534423828,26.779680252075195,26.86357688903809,26.67900848388672,26.64544677734375,36.0,23.0,12.0,1.0,4.2219999999999995,34.18
12,msft,2012-05-03,against arrears break cut defend harm ill late lie loss losses miss plea pleas resign resigned sue sued,approximate approximately may,able creative delight delighted effective gain gains satisfy strong win,26.67900848388672,26.64544677734375,25.99106025695801,25.58835601806641,25.739370346069336,25.350908279418945,25.19891357421875,36.0,24.0,11.0,1.0,4.2780000000000005,35.61
13,msft,2012-06-18,absence against break closed closure concern conflict contested contrary cut decline destruction deter disclose disclosed disregard disregarded erred fail failed failing failure fined force forego ill inability inadvertent interfere invalid invalidate lack late lie limitation limitations lose loss lying miss objecting opposing poses posing postpone postponement prejudice question refuse reparation resign resignation revocation revoke revoked sue sued termination unable,appear appears assume assumed could depend dependence dependent differ may possible sometime sometimes suggest,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfy success win,25.350908279418945,25.19891357421875,25.92515563964844,25.45224952697754,25.477581024169922,25.832260131835927,25.80693054199219,36.0,24.0,11.0,1.0,4.2780000000000005,35.46
14,msft,2012-07-02,break cut deter easing ill impair impairment late lie miss plea pleas sue sued taint,anticipate anticipated approximate approximately assumption assumptions could differ may risk risks uncertain uncertainties,able good improving profitability satisfy win,25.832260131835927,25.80693054199219,25.97582054138184,25.92515563964844,24.74289321899414,25.71403503417969,25.89982032775879,36.0,24.0,11.0,1.0,4.2780000000000005,35.84
15,msft,2012-07-19,adverse adversely break catastrophic claims closed closure critical cut decline declined defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful erred fail fails firing harm ill impair impairment impairments improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks roughly uncertain uncertainties,able alliance alliances benefit better collaboration easier effective enable excited exciting favorable gain gains good great improving innovation leadership opportunities opportunity profitability satisfy strength strong superior tremendous win,25.71403503417969,25.89982032775879,25.43535614013672,24.616226196289066,25.030010223388672,26.530431747436523,26.50493049621582,37.0,25.0,11.0,1.0,4.297,35.89
16,msft,2012-09-18,break cut ill lie miss plea pleas sue sued,may,able effective insightful pleasure satisfy strong win,26.530431747436523,26.50493049621582,26.3944149017334,26.513429641723643,25.63786315917969,25.31484031677246,24.88981056213379,41.0,28.0,12.0,1.0,4.317,35.97
17,msft,2012-10-09,break critical cut ill lie miss plea pleas sue sued,depend dependent may,exciting opportunities satisfy win,25.31484031677246,24.88981056213379,24.634796142578125,24.82180404663086,25.076818466186523,25.15332794189453,25.076818466186523,41.0,27.0,13.0,1.0,4.268,35.73
18,msft,2012-10-18,adverse adversely break catastrophic claims closure conciliation conciliations cut decline declined defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful erred fail fails harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit slow slowdown sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks uncertain uncertainties,able alliance alliances benefit better enable enabled exceptional excited favorable gain gains good incredibly opportunity satisfy superior tremendous win,25.15332794189453,25.076818466186523,24.34576797485352,23.84423637390137,23.69972419738769,25.09382438659668,25.076818466186523,40.0,27.0,12.0,1.0,4.3,35.73
19,msft,2012-11-02,break closed closure closures cut disclose disclosed ill lie lose loss losses miss poses quit restate,,gain gains satisfy win,25.09382438659668,25.076818466186523,25.18732833862305,24.71979904174805,23.217403411865234,25.382848739624023,24.71979904174805,41.0,28.0,12.0,1.0,4.317,35.61
